Voltage_measured,Current_measured,Temperature_measured,Voltage_charge,Time,Cycle_Number,Normalized_Voltage
3.809641886,-2.010753109,28.20259016,2.87,399.078,3,0.76
3.804723754,-2.014806779,28.34071748,2.865,417.234,3,0.76
3.799599542,-2.014408749,28.48595496,2.861,435.437,3,0.76
3.794757456,-2.012804652,28.62624783,2.856,453.641,3,0.76
3.789657335,-2.01270043,28.77007099,2.851,471.844,3,0.76
3.784783343,-2.014082109,28.89891146,2.847,490.062,3,0.75
3.779883374,-2.013576368,29.03388741,2.842,508.281,3,0.75
3.77494071,-2.013265551,29.16202961,2.837,526.516,3,0.75
3.770091691,-2.016383938,29.27528239,2.833,544.75,3,0.75
3.765175955,-2.015707815,29.3769497,2.828,562.969,3,0.75
3.760618037,-2.013172085,29.47779852,2.823,581.187,3,0.74
3.756381997,-2.007352255,29.57811503,2.819,599.359,3,0.74
3.751645447,-2.01416979,29.66518041,2.815,617.547,3,0.74
3.747348813,-2.012438978,29.76153012,2.811,635.719,3,0.74
3.743163435,-2.013335891,29.84630208,2.806,654.078,3,0.73
3.738878839,-2.013567163,29.92202122,2.802,672.359,3,0.73
3.734787643,-2.012256853,29.97023163,2.798,690.562,3,0.73
3.730764799,-2.011690701,30.03237624,2.794,709,3,0.73
3.726726243,-2.013644855,30.09835703,2.79,727.172,3,0.72
3.72289166,-2.012847146,30.14957301,2.786,745.453,3,0.72
3.718932545,-2.013634474,30.20295446,2.782,763.672,3,0.72
3.71458622,-2.010305673,30.25016749,2.779,781.937,3,0.72
3.710884548,-2.013222537,30.29915944,2.774,800.312,3,0.72
3.706899281,-2.012800913,30.34483114,2.771,818.641,3,0.71
3.702824327,-2.010241445,30.39121417,2.767,836.969,3,0.71
3.69909827,-2.012633159,30.42622128,2.763,855.344,3,0.71
3.695096498,-2.008637652,30.47701008,2.759,873.734,3,0.71
3.691388311,-2.015833989,30.52785996,2.755,892.125,3,0.7
3.687260601,-2.013047631,30.57423359,2.751,910.344,3,0.7
3.683723977,-2.012348026,30.61119379,2.748,928.641,3,0.7
3.679765989,-2.01469541,30.66128765,2.744,947.031,3,0.7
3.676222105,-2.012362803,30.71098172,2.741,965.422,3,0.69
3.67245746,-2.014172559,30.74720493,2.737,983.781,3,0.69
3.668949576,-2.013311203,30.80532896,2.733,1002.156,3,0.69
3.665415589,-2.015132427,30.86451148,2.73,1020.531,3,0.69
3.661659219,-2.012411883,30.90162137,2.727,1038.875,3,0.69
3.658205363,-2.010277433,30.95430731,2.723,1057.391,3,0.68
3.654475367,-2.012853096,31.01783222,2.719,1075.812,3,0.68
3.651051556,-2.014207421,31.05885512,2.716,1094.172,3,0.68
3.647593719,-2.011543103,31.12047861,2.713,1112.547,3,0.68
3.643883579,-2.013249241,31.16586991,2.709,1130.906,3,0.68
3.640738332,-2.011196953,31.21252914,2.706,1149.203,3,0.67
3.637258943,-2.011312245,31.2777706,2.703,1167.5,3,0.67
3.633916914,-2.013350963,31.33154965,2.699,1185.844,3,0.67
3.630468422,-2.014140868,31.38826245,2.696,1204.234,3,0.67
3.62701216,-2.010742604,31.42742367,2.693,1222.562,3,0.67
3.623795001,-2.011067103,31.48988612,2.689,1241,3,0.66
3.620765173,-2.014343662,31.54454386,2.687,1259.406,3,0.66
3.617145321,-2.013439185,31.60460414,2.683,1277.875,3,0.66
3.614049324,-2.014341394,31.65860529,2.679,1296.266,3,0.66
3.610733222,-2.011441927,31.69889343,2.676,1314.687,3,0.66
3.607586017,-2.012883529,31.7597358,2.673,1333.203,3,0.66
3.604337717,-2.012621964,31.81302967,2.67,1351.703,3,0.65
3.601147685,-2.01361079,31.86677524,2.667,1370.203,3,0.65
3.598105806,-2.014612354,31.91938018,2.664,1388.703,3,0.65
3.594756493,-2.011397747,31.96587165,2.661,1407.234,3,0.65
3.591842811,-2.0130712,32.00576449,2.658,1425.766,3,0.65
3.588598594,-2.014483115,32.06112194,2.655,1444.312,3,0.64
3.585537455,-2.012556105,32.11096826,2.652,1462.781,3,0.64
3.582622108,-2.015528218,32.15354486,2.649,1481.391,3,0.64
3.579656307,-2.014443064,32.20003995,2.646,1499.953,3,0.64
3.576821795,-2.013118341,32.2518831,2.643,1518.484,3,0.64
3.573858553,-2.012763983,32.30524388,2.64,1537.094,3,0.64
3.57072989,-2.011698176,32.34617463,2.637,1555.641,3,0.63
3.567994201,-2.009318435,32.39219994,2.634,1574.203,3,0.63
3.564854086,-2.010334941,32.45309447,2.632,1592.734,3,0.63
3.562154708,-2.014601328,32.48920918,2.629,1611.266,3,0.63
3.55929768,-2.011329884,32.53083834,2.626,1629.812,3,0.63
3.556525185,-2.010698113,32.57493203,2.623,1648.406,3,0.63
3.553866189,-2.01030917,32.62025325,2.62,1666.984,3,0.62
3.551079239,-2.013124068,32.65963702,2.618,1685.516,3,0.62
3.548506162,-2.012147326,32.70306838,2.615,1704.25,3,0.62
3.545680964,-2.013909548,32.74449065,2.612,1722.812,3,0.62
3.543167511,-2.014925484,32.79857844,2.61,1741.469,3,0.62
3.540642885,-2.009058649,32.84020947,2.608,1760.156,3,0.62
3.538222979,-2.010922923,32.88553204,2.605,1778.828,3,0.62
3.535702734,-2.011580617,32.92893445,2.602,1797.547,3,0.61
3.533233619,-2.012475142,32.96817108,2.6,1816.297,3,0.61
3.53070705,-2.008223935,33.01186818,2.597,1835.031,3,0.61
3.528538834,-2.011968888,33.06090818,2.595,1853.781,3,0.61
3.526052238,-2.013257037,33.10042722,2.593,1872.531,3,0.61
3.523971185,-2.010516959,33.14194646,2.59,1891.266,3,0.61
3.521299398,-2.012278285,33.19829343,2.588,1910.031,3,0.6
3.519505276,-2.013312975,33.24039368,2.586,1928.687,3,0.6
3.517057405,-2.014470724,33.28325317,2.584,1947.344,3,0.6
3.514805223,-2.011595665,33.32881979,2.582,1966.062,3,0.6
3.512841906,-2.014025898,33.38069961,2.58,1984.719,3,0.6
3.510833698,-2.010367048,33.41752869,2.578,2003.437,3,0.6
3.508888543,-2.012805072,33.45192521,2.576,2022.203,3,0.6
3.507045548,-2.010313851,33.50556957,2.574,2040.984,3,0.6
3.504967278,-2.01094631,33.54370078,2.572,2059.766,3,0.59
3.503081899,-2.012014443,33.5927698,2.57,2078.562,3,0.59
3.501105467,-2.010804678,33.64363954,2.568,2097.359,3,0.59
3.499242474,-2.01210337,33.67799489,2.566,2116.094,3,0.59
3.49751261,-2.012161019,33.72881982,2.564,2134.859,3,0.59
3.495531812,-2.011547683,33.77489541,2.562,2153.719,3,0.59
3.493842446,-2.0125181,33.82269358,2.56,2172.672,3,0.59
3.491639811,-2.013028291,33.88136367,2.558,2191.609,3,0.58
3.489931199,-2.012936524,33.91775559,2.556,2210.516,3,0.58
3.487999334,-2.012155879,33.9696119,2.554,2229.437,3,0.58
3.486144874,-2.013516594,34.01026337,2.553,2248.422,3,0.58
3.484150924,-2.010830959,34.06412346,2.551,2267.469,3,0.58
3.482607308,-2.011340102,34.12434488,2.549,2286.406,3,0.58
3.480566343,-2.011499241,34.17299466,2.547,2305.297,3,0.58
3.47846676,-2.013492226,34.22243343,2.545,2324.281,3,0.58
3.476484634,-2.013231264,34.28042905,2.543,2343.359,3,0.58
3.47440567,-2.010395198,34.32550343,2.541,2362.25,3,0.57
3.47237078,-2.010971272,34.37950019,2.54,2381.203,3,0.57
3.470477599,-2.010594126,34.44265892,2.537,2400.266,3,0.57
3.468310244,-2.012431675,34.49271702,2.535,2419.234,3,0.57
3.466009911,-2.009367824,34.56041317,2.533,2438.312,3,0.57
3.463813549,-2.012290215,34.6261188,2.531,2457.422,3,0.57
3.461758843,-2.01165952,34.67647426,2.528,2476.484,3,0.57
3.459303656,-2.013732981,34.73347217,2.526,2495.625,3,0.57
3.457022611,-2.012421956,34.79503786,2.524,2514.734,3,0.56
3.454620098,-2.013396285,34.85956345,2.522,2533.859,3,0.56
3.452111901,-2.013308414,34.90534287,2.519,2552.937,3,0.56
3.449563609,-2.012659239,34.97876168,2.516,2572.016,3,0.56
3.447024458,-2.011068095,35.05308902,2.514,2591.125,3,0.56
3.444243226,-2.011396832,35.11827619,2.512,2610.266,3,0.56
3.441554711,-2.01179499,35.17821004,2.509,2629.437,3,0.56
3.4388085,-2.012749125,35.25780408,2.506,2648.641,3,0.56
3.43573325,-2.013483425,35.32498112,2.503,2667.766,3,0.56
3.432684345,-2.011823892,35.40272804,2.5,2686.906,3,0.56
3.429483344,-2.013186226,35.45931137,2.497,2705.984,3,0.55
3.426032762,-2.010443693,35.54413669,2.494,2725.266,3,0.55
3.422712541,-2.012376358,35.61407792,2.49,2744.562,3,0.55
3.419134101,-2.009929366,35.68017833,2.487,2763.812,3,0.55
3.415108479,-2.010391755,35.76022546,2.483,2783.156,3,0.55
3.411305891,-2.016573862,35.83274302,2.479,2802.406,3,0.55
3.407267129,-2.010984098,35.90800833,2.476,2821.719,3,0.55
3.402786839,-2.011401822,35.99673759,2.471,2840.953,3,0.55
3.398391705,-2.013434866,36.06112087,2.466,2860.344,3,0.55
3.393344986,-2.012762656,36.13576869,2.462,2879.719,3,0.54
3.387797305,-2.009271443,36.2117952,2.456,2899.25,3,0.54
3.38181026,-2.011691541,36.29656972,2.451,2918.703,3,0.54
3.37555361,-2.013005063,36.37400585,2.445,2938.156,3,0.54
3.368529345,-2.012129967,36.46220175,2.438,2957.469,3,0.54
3.360552334,-2.010081117,36.54061157,2.431,2976.859,3,0.54
3.351767009,-2.013559546,36.62479579,2.422,2996.297,3,0.54
3.341742995,-2.014292167,36.70740626,2.413,3015.766,3,0.54
3.329926061,-2.012465115,36.81259128,2.402,3035.281,3,0.54
3.316878941,-2.013378856,36.90404488,2.39,3054.797,3,0.54
3.30154591,-2.014106084,37.02113382,2.376,3074.297,3,0.53
3.284359413,-2.013149579,37.11725951,2.36,3093.719,3,0.53
3.263900635,-2.012195945,37.24533343,2.342,3113.25,3,0.53
3.240760601,-2.012275102,37.35874882,2.321,3132.875,3,0.53
3.213823788,-2.012806403,37.47391881,2.296,3152.531,3,0.53
3.182736247,-2.012764378,37.59398288,2.267,3172.156,3,0.53
3.146813449,-2.008818045,37.73359048,2.234,3191.734,3,0.53
3.10485505,-2.011692918,37.87559046,2.196,3211.312,3,0.53
3.055134797,-2.01269195,38.03259687,2.151,3230.953,3,0.53
2.995415777,-2.01130833,38.18417436,2.097,3250.437,3,0.52
2.918038123,-2.013323784,38.35071053,2.031,3270.062,3,0.52
2.809802343,-2.014668444,38.54289089,1.944,3289.766,3,0.52
2.651916894,-2.013051967,38.74364934,1.82,3309.422,3,0.52
3.022146678,-0.003860659,38.81879669,0,3329.281,3,0.52
3.100210544,-0.001706248,38.5916176,0,3349.109,3,0.52
3.149753161,0.000347201,38.28989397,0.001,3368.937,3,0.52
3.183992793,0.000492309,37.9799825,0,3388.906,3,0.52
3.209452335,-0.000108819,37.66114102,0,3408.719,3,0.51
3.22930885,-0.002559982,37.33604011,0,3428.656,3,0.51
3.245859558,0.001344975,37.01937455,0,3448.641,3,0.51
3.25975926,-0.003681073,36.72786695,0,3468.859,3,0.51
3.271765695,-0.001458393,36.40480057,0,3489.094,3,0.51
3.282044259,0.001483676,36.09999831,0,3509.453,3,0.51
3.291120625,-0.00065677,35.81419478,0,3529.641,3,0.51
3.298818454,-0.003789116,35.53450644,0,3549.906,3,0.51
3.305701994,-0.000695261,35.24804994,0,3570.25,3,0.5
3.311952694,0.000746811,34.97870811,0.001,3590.594,3,0.5
3.317543747,-0.002531545,34.73197924,0,3610.844,3,0.5
3.322584784,-0.000332326,34.47648011,0,3631.203,3,0.5
3.32745101,0.001026019,34.23277872,0,3651.641,3,0.5
4.188461119,-0.002775036,24.65423647,0,0,4,0.99
4.18775221,0.000233713,24.65224374,4.203,16.766,4,0.99
3.981612882,-2.01166645,24.69786372,3.055,35.75,4,0.86
3.96001522,-2.0124047,24.84702183,3.023,53.813,4,0.85
3.943663725,-2.011661246,25.01773247,2.999,72.047,4,0.84
3.929916244,-2.012394848,25.21292429,2.982,90.219,4,0.83
3.918307998,-2.01323025,25.40461555,2.97,108.375,4,0.83
3.908100847,-2.012989363,25.58910811,2.961,126.578,4,0.82
3.899138206,-2.01037376,25.76771139,2.952,144.782,4,0.81
3.890489723,-2.01397666,25.94180902,2.943,163.016,4,0.81
3.882798024,-2.012627641,26.13306276,2.935,181.203,4,0.8
3.875447795,-2.011098208,26.30898771,2.93,199.375,4,0.8
3.868564978,-2.011544447,26.47717583,2.924,217.594,4,0.79
3.861908813,-2.01253452,26.65390399,2.917,235.86,4,0.79
3.855484855,-2.012231103,26.82378414,2.911,254.063,4,0.79
3.84935048,-2.013275724,26.9883773,2.905,272.235,4,0.78
3.843262035,-2.00985046,27.15973997,2.899,290.36,4,0.78
3.837686258,-2.010515991,27.31666948,2.894,308.547,4,0.78
3.832368597,-2.011171026,27.47131572,2.889,326.782,4,0.77
3.827203916,-2.015020147,27.63093062,2.884,344.86,4,0.77
3.821836405,-2.011833113,27.78265273,2.879,363.094,4,0.77
3.816836327,-2.012015091,27.93749507,2.874,381.25,4,0.77
3.811916452,-2.012237158,28.08668237,2.87,399.391,4,0.76
3.806885681,-2.011940002,28.22688989,2.865,417.5,4,0.76
3.801850432,-2.011991028,28.38330027,2.86,435.61,4,0.76
3.79678335,-2.011456062,28.51919901,2.855,453.813,4,0.76
3.791699785,-2.012700411,28.658598,2.851,471.969,4,0.76
3.786639649,-2.012883651,28.79468465,2.846,490.282,4,0.75
3.781498273,-2.012391605,28.92703811,2.841,508.485,4,0.75
3.776992182,-2.012343368,29.04157502,2.837,526.625,4,0.75
3.771891746,-2.013091728,29.16521065,2.832,544.875,4,0.75
3.767054017,-2.011797745,29.27534029,2.827,563.094,4,0.75
3.762397834,-2.012624674,29.38680298,2.823,581.235,4,0.74
3.757888968,-2.012484274,29.47704899,2.819,599.469,4,0.74
3.753323905,-2.013783803,29.56566894,2.814,617.563,4,0.74
3.749149381,-2.013244444,29.65033578,2.81,635.828,4,0.74
3.74494715,-2.010231275,29.72839925,2.805,653.953,4,0.73
3.740801936,-2.011731574,29.80049662,2.801,672.125,4,0.73
3.736466012,-2.015935957,29.86549309,2.797,690.391,4,0.73
3.732431919,-2.015210333,29.92303567,2.793,708.563,4,0.73
3.728470433,-2.011792647,29.98308466,2.789,726.766,4,0.72
3.724463788,-2.013259371,30.03615019,2.785,745.094,4,0.72
3.720322638,-2.014255746,30.08493071,2.782,763.344,4,0.72
3.716163949,-2.012660324,30.13011334,2.777,781.625,4,0.72
3.712376461,-2.010420534,30.18164111,2.773,800.016,4,0.72
3.70837795,-2.011636161,30.22294732,2.769,818.453,4,0.71
3.704370819,-2.014307543,30.26644295,2.766,836.578,4,0.71
3.700916347,-2.010792766,30.31820357,2.762,854.938,4,0.71
3.696843474,-2.014383111,30.35934916,2.758,873.328,4,0.71
3.692835356,-2.013852957,30.40361699,2.755,891.735,4,0.7
3.688852106,-2.008962074,30.44590439,2.751,910.078,4,0.7
3.685045405,-2.012398038,30.49190153,2.747,928.547,4,0.7
3.681270546,-2.011030402,30.54450584,2.743,946.828,4,0.7
3.677611621,-2.010643339,30.57506473,2.74,965.188,4,0.69
3.674013994,-2.011064654,30.62707459,2.736,983.5,4,0.69
3.670405338,-2.014790844,30.67194946,2.733,1001.922,4,0.69
3.666533163,-2.012783265,30.73318556,2.729,1020.188,4,0.69
3.663009371,-2.01514867,30.77339938,2.725,1038.532,4,0.69
3.659444435,-2.011845109,30.81926718,2.722,1056.86,4,0.68
3.656010982,-2.011774807,30.86852046,2.718,1075.125,4,0.68
3.652247528,-2.013455487,30.92195355,2.715,1093.61,4,0.68
3.648774404,-2.013761909,30.98157622,2.711,1111.969,4,0.68
3.645298949,-2.012323223,31.04052728,2.708,1130.297,4,0.68
3.642068239,-2.014735091,31.09273176,2.705,1148.672,4,0.67
3.638382263,-2.008120944,31.14232346,2.701,1167.078,4,0.67
3.634908961,-2.010558297,31.20138167,2.698,1185.563,4,0.67
3.631591562,-2.011703193,31.2544725,2.695,1203.985,4,0.67
3.62839519,-2.010462031,31.30492037,2.691,1222.36,4,0.67
3.624710096,-2.011876708,31.35786631,2.688,1240.907,4,0.66
3.62157334,-2.010666163,31.41944067,2.685,1259.297,4,0.66
3.618435576,-2.013999392,31.47413084,2.681,1277.766,4,0.66
3.614968719,-2.014601582,31.51956262,2.679,1296.094,4,0.66
3.611989178,-2.011428227,31.56932916,2.675,1314.532,4,0.66
3.608431009,-2.012471598,31.61526168,2.672,1332.922,4,0.66
3.605437978,-2.011442346,31.67003263,2.669,1351.469,4,0.65
3.60225205,-2.01063277,31.71536967,2.666,1369.86,4,0.65
3.598885869,-2.013553993,31.77337219,2.663,1388.375,4,0.65
3.595926294,-2.011910637,31.82038727,2.66,1406.969,4,0.65
3.592921316,-2.011091643,31.85867156,2.657,1425.5,4,0.65
3.589806808,-2.01111339,31.91722405,2.654,1444.078,4,0.64
3.586604285,-2.01224,31.96886751,2.65,1462.657,4,0.64
3.583620807,-2.010272502,32.01135268,2.648,1481.157,4,0.64
3.580627625,-2.012947786,32.05472969,2.644,1499.719,4,0.64
3.577701798,-2.011685766,32.11462931,2.642,1518.282,4,0.64
3.574586691,-2.013643018,32.16855804,2.638,1536.875,4,0.64
3.571663018,-2.010908772,32.20723752,2.636,1555.375,4,0.63
3.568761014,-2.00938671,32.26268172,2.633,1574.157,4,0.63
3.566042797,-2.010588511,32.30946659,2.63,1592.703,4,0.63
3.562984706,-2.013590302,32.35474964,2.627,1611.188,4,0.63
3.560111284,-2.011312014,32.3938609,2.624,1629.75,4,0.63
3.557512978,-2.01326355,32.44871699,2.622,1648.344,4,0.63
3.554693411,-2.015556003,32.49369074,2.619,1666.953,4,0.62
3.551988455,-2.012783715,32.53657259,2.616,1685.672,4,0.62
3.549553774,-2.013702578,32.57921616,2.614,1704.219,4,0.62
3.546492928,-2.011672499,32.61680449,2.611,1722.813,4,0.62
3.544030972,-2.010792927,32.66633988,2.608,1741.453,4,0.62
3.541499512,-2.010377,32.72107634,2.606,1760.219,4,0.62
3.538966032,-2.010564661,32.74926537,2.603,1778.922,4,0.62
3.53650813,-2.012059392,32.80377092,2.601,1797.532,4,0.61
3.534080602,-2.015123369,32.84155417,2.598,1816.235,4,0.61
3.531461277,-2.012369681,32.87942219,2.596,1835.032,4,0.61
3.529274079,-2.012791881,32.92381148,2.594,1853.86,4,0.61
3.526904572,-2.011469332,32.9757397,2.592,1872.625,4,0.61
3.524647034,-2.012191054,33.01788126,2.589,1891.375,4,0.61
3.522311706,-2.010756825,33.05835416,2.587,1910.11,4,0.6
3.520236396,-2.011050023,33.09964421,2.585,1928.844,4,0.6
3.517935782,-2.008007948,33.13425403,2.582,1947.61,4,0.6
3.515832489,-2.013654984,33.1957415,2.58,1966.328,4,0.6
3.513606524,-2.008617392,33.24199061,2.578,1985,4,0.6
3.511723529,-2.011549226,33.28040264,2.576,2003.797,4,0.6
3.509717888,-2.010455404,33.32364698,2.574,2022.703,4,0.6
3.507673954,-2.010960681,33.37184484,2.572,2041.438,4,0.6
3.50555329,-2.010985158,33.4079829,2.57,2060.36,4,0.59
3.504004095,-2.015145687,33.4569136,2.568,2079.094,4,0.59
3.502171264,-2.011194885,33.50340439,2.566,2097.86,4,0.59
3.500025467,-2.011936447,33.53829189,2.564,2116.719,4,0.59
3.497941572,-2.009902611,33.60239177,2.562,2135.578,4,0.59
3.496432884,-2.012454222,33.65127675,2.561,2154.438,4,0.59
3.494550727,-2.014166977,33.68250432,2.559,2173.375,4,0.59
3.492606828,-2.013890417,33.73670429,2.557,2192.297,4,0.58
3.490954235,-2.012537577,33.78383113,2.555,2211.125,4,0.58
3.48868057,-2.011403139,33.841327,2.554,2229.953,4,0.58
3.486960052,-2.012740749,33.88578566,2.552,2248.828,4,0.58
3.484927898,-2.010217323,33.92932879,2.55,2267.766,4,0.58
3.483118385,-2.01234247,33.98767902,2.548,2286.719,4,0.58
3.481246498,-2.012643949,34.04693212,2.546,2305.657,4,0.58
3.479405039,-2.014308118,34.09086992,2.544,2324.688,4,0.58
3.47733806,-2.01242269,34.14285517,2.542,2343.672,4,0.58
3.475348601,-2.009710501,34.19787716,2.54,2362.625,4,0.57
3.473157141,-2.010911554,34.25117615,2.538,2381.594,4,0.57
3.471077709,-2.011872952,34.30279488,2.536,2400.578,4,0.57
3.468978905,-2.008487603,34.35724354,2.533,2419.641,4,0.57
3.466877396,-2.013164692,34.42111908,2.531,2438.625,4,0.57
3.464724087,-2.01210482,34.48434333,2.529,2457.703,4,0.57
3.462185616,-2.012613285,34.53651864,2.527,2476.953,4,0.57
3.460161509,-2.012726844,34.59100627,2.525,2496.141,4,0.57
3.457599369,-2.011554893,34.6537417,2.522,2515.203,4,0.56
3.455182151,-2.009836121,34.72521099,2.52,2534.313,4,0.56
3.452836404,-2.012468775,34.78572878,2.518,2553.344,4,0.56
3.450211454,-2.014333402,34.84581131,2.515,2572.375,4,0.56
3.447597901,-2.011833714,34.91020907,2.512,2591.657,4,0.56
3.444899413,-2.014465885,34.98359302,2.51,2610.797,4,0.56
3.4420415,-2.01469456,35.05110777,2.507,2630,4,0.56
3.439121604,-2.012107348,35.11054841,2.504,2649.125,4,0.56
3.436175431,-2.014266631,35.18031609,2.502,2668.235,4,0.56
3.433168004,-2.015559154,35.25857425,2.498,2687.438,4,0.56
3.429868021,-2.00853705,35.33630321,2.495,2706.86,4,0.55
3.426361222,-2.011946039,35.40344068,2.492,2726.11,4,0.55
3.423038269,-2.013058398,35.47372901,2.488,2745.344,4,0.55
3.419376806,-2.010743558,35.55790874,2.485,2764.61,4,0.55
3.415787728,-2.013560869,35.62773728,2.481,2783.891,4,0.55
3.411621053,-2.013066308,35.70394266,2.478,2803.219,4,0.55
3.407361828,-2.013004939,35.76903965,2.473,2822.438,4,0.55
3.40300032,-2.01259373,35.85553068,2.469,2841.703,4,0.55
3.398253643,-2.013051373,35.92590603,2.464,2860.907,4,0.55
3.393338391,-2.01285403,35.99322198,2.46,2880.203,4,0.54
3.387662295,-2.013666202,36.07676951,2.454,2899.547,4,0.54
3.38187678,-2.011478287,36.14791811,2.448,2918.985,4,0.54
3.375152376,-2.012123484,36.23240286,2.442,2938.266,4,0.54
3.367788188,-2.013321039,36.31195864,2.436,2957.75,4,0.54
3.359816798,-2.01193058,36.40519594,2.428,2977.188,4,0.54
3.350573113,-2.010398997,36.49142012,2.419,2996.703,4,0.54
3.340095876,-2.011906022,36.59618984,2.41,3016.188,4,0.54
3.328301949,-2.012323396,36.68576552,2.399,3035.657,4,0.54
3.314540898,-2.014007248,36.77721761,2.386,3055.282,4,0.54
3.298971964,-2.012675412,36.88186451,2.372,3074.688,4,0.53
3.280833437,-2.013746743,36.99250222,2.355,3094.11,4,0.53
3.259903097,-2.0125746,37.10473459,2.336,3113.594,4,0.53
3.23618072,-2.013644538,37.22933396,2.314,3133.078,4,0.53
3.208402688,-2.011790348,37.35229083,2.289,3152.657,4,0.53
3.176237723,-2.011500974,37.48524596,2.259,3172.172,4,0.53
3.139190211,-2.012487311,37.60818466,2.225,3191.703,4,0.53
3.0952604,-2.010919008,37.75683247,2.185,3211.235,4,0.53
3.042971246,-2.010256012,37.91032599,2.138,3230.891,4,0.53
2.978742463,-2.009841115,38.07920289,2.081,3250.563,4,0.52
2.893950838,-2.012221588,38.2566353,2.011,3270.219,4,0.52
2.773580611,-2.01233154,38.43897096,1.915,3289.86,4,0.52
2.592947965,-2.010651938,38.67251118,1.772,3309.719,4,0.52
2.995064963,0.00065189,38.76230451,0,3329.5,4,0.52
3.07728665,-0.001143813,38.52476447,0,3349.313,4,0.52
3.130462464,-0.001988767,38.23997246,0.001,3369.157,4,0.52
3.167893891,-0.001129196,37.92917602,0,3389.078,4,0.52
3.195065114,-9.85E-05,37.59588843,0,3408.922,4,0.51
3.215987513,-0.002416459,37.29186485,0,3428.766,4,0.51
3.233671508,-0.000364101,36.97747238,0,3449,4,0.51
3.24804971,-0.002760719,36.66129075,0,3469.032,4,0.51
3.260823495,-0.001790655,36.35788696,0,3489.297,4,0.51
3.271386302,-0.0029582,36.0555382,0,3509.563,4,0.51
3.280865808,0.000359144,35.77337111,0,3529.891,4,0.51
3.289096262,-0.001740001,35.47198387,0,3550.157,4,0.51
3.296322995,0.001547012,35.20239492,0,3570.532,4,0.5
